latitude,found_country,no_result,timestamp,country_name,continent,alt_addr,country_code,used,address,longitude
47.7981346,True,,,,,,NONE,0,"Salzburg, Österreich",13.0464806
47.9986851,True,,,Germany,Europe,,DE,0,"Starnberg, Bayern, Deutschland",11.3410791
47.6975452,True,,,,,,NONE,0,"Villa Wartholz, Reichenau an der Rax, Neunkirchen, Niederösterreich, Österreich",15.838266
48.2057727,True,,,,,,NONE,0,"Kapuzinergruft, Wien, Österreich",16.3701652
48.9467562,True,,,Germany,Europe,,DE,0,"Villa Austria, Pöcking am Starnberger See, Bayern, Deutschland",11.4038717
49.7780356,True,,,Germany,Europe,,DE,0,"Würzburg, Bayern, Deutschland",9.9434769
48.9467562,True,,,Germany,Europe,,DE,0,"Pöcking am Starnberger See, Bayern, Deutschland",11.4038717
50.2888923,True,,,Germany,Europe,,DE,0,"Veste Heldburg, Colberg, Hildburghausen, Thüringen, Deutschland",10.728826
48.1864088,True,,,,,,NONE,0,"Persenbeug, Melk, Niederösterreich, Österreich",15.0858914
32.6496497,True,,,Portugal,Europe,,PT,0,"Nostra Senhora do Monte, Funchal, Madeira, Portugal",-16.9086783
32.6496497,True,,,Portugal,Europe,,PT,0,"Funchal, Madeira, Portugal",-16.9086783
43.7438244,True,,,,,,NONE,0,"Pianore, Pisa, Toskana, Italien",10.6742383
46.9369963,True,,,,,,NONE,0,"Zizers, Schweiz",9.5665236
47.0708678,True,,,,,,NONE,0,"Graz, Steiermark, Österreich",15.4382786
48.2340445,True,,,,,,NONE,0,"Wien-Währing, Österreich",16.3121287
48.1849894,True,,,,,,NONE,0,"Schloß Schönbrunn, Wien-Hietzing, Österreich",16.3115684
47.2756613,True,,,,,,NONE,0,"Muri, Aargau, Schweiz",8.3377829
20.8769461,True,,,,,,NONE,0,"Ángel, Mexiko",-90.3925053
47.5581077,True,,,,,,NONE,0,"Basel, Schweiz",7.5878261
48.0076713,True,,,,,,NONE,0,"Baden bei Wien, Niederösterreich, Österreich",16.2343693
47.3633417,True,,,,,,NONE,0,"Dr. sc.pol. et soc., Lic. iur.",8.5478773
50.8365093,True,,,,,,NONE,0,"Brüssel-Ixelles, Belgien",4.3764944
39.3260685,True,,,,,,NONE,0,"El Pardo bei Madrid, Spanien",-4.8379791
47.2500001,True,,,,,,NONE,0,"Übelbach bei Waldstein, Steiermark, Österreich",15.1666665
48.6272742,True,,,,,,NONE,0,Dr. rer. pol.,8.0731546
48.1658613,True,,,,,,NONE,0,"Schloß Hetzendorf, Wien, Österreich",16.3081587
47.2584056,True,,,,,,NONE,0,"Tulfes, Innsbruck-Land, Tirol, Österreich",11.534256
48.6901497,True,,,,,,NONE,0,"Pöcking am Starnberger See, Niederbayern",12.7476859
34.7412286,True,,,,,,NONE,0,Dr. phil.,-79.217158
47.9725087,True,,,,,,NONE,0,"Berg am Starnberger See, Bayern",11.3508217
48.0954753,True,,,,,,NONE,0,Dr. iur.,27.8588869
48.1987028,True,,,,,,NONE,0,"Wien-Wieden, Wien, Österreich",16.3744683
48.24258,True,,,,,,NONE,0,"Artstetten, Melk, Niederösterreich, Österreich",15.2048232
43.8570713,True,,,,,,NONE,0,"Sarajevo, Bosnien und Herzegowina",18.4126147
48.7784485,True,,,Germany,Europe,,DE,0,"Stuttgart, Baden-Württemberg, Deutschland",9.1800132
48.1910716,True,,,,,,NONE,0,"Schloß Belvedere, Wien",16.3797606
48.2083537,True,,,,,,NONE,0,"Wien, Österreich",16.3725042
48.2817813,True,,,,,,NONE,0,"Schloß Artstetten bei Melk, Niederösterreich, Österreich",15.7632457
67.8535836,True,,,,,,NONE,0,1848 - 1916,14.8017083
47.9592147,True,,,Germany,Europe,,DE,0,"Possenhofen, Starnberg, Bayern, Deutschland",11.3111908
35.3041828,True,,,,,,NONE,0,Sisi,25.5257129
46.2017559,True,,,,,,NONE,0,"Genf, Schweiz",6.1466014
48.0686831,True,,,,,,NONE,0,"Laxenburg, Modling, Niederösterreich, Österreich",16.3561206
48.0425913,True,,,,,,NONE,0,"Mayerling, Baden, Niederösterreich, Österreich",16.0974748
47.4938673,True,,,,,,NONE,0,"Ofen, Budapest, Ungarn",19.0417582
50.6663106,True,,,,,,NONE,0,"Laken, Brabant Wallon, Belgien",4.5500074
47.1817585,True,,,,,,NONE,0,"Abtei Pannonhalma, Ungarn",19.5060937
43.7697955,True,,,,,,NONE,0,"Florenz, Toskana, Italien",11.2556404
50.0657936,True,,,,,,NONE,0,"Prag, Böhmen",14.417416
48.6937223,True,,,,,,NONE,0,"Nancy, Meurthe-et-Moselle, Lothringen, Frankreich",6.1834097
47.2691811,True,,,,,,NONE,0,"Hofburg, Innsbruck, Tirol, Österreich",11.3947089
48.1849894,True,,,,,,NONE,0,"Schloß Schönbrunn, Wien, Österreich",16.3115684
48.9383732,True,,,,,,NONE,0,"St. Denis, Ile-de-France, Frankreich",2.3627508
0.5303544,True,,,,,,NONE,0,Marie Antoinette,25.1718099
48.8534951,True,,,,,,NONE,0,"Paris, Île-de-France, Frankreich",2.3483915
41.6521807,True,,,,,,NONE,0,"Valladolid, Castilla-Leon, Spanien",-4.728605
40.5890661,True,,,,,,NONE,0,"Escorial, Madrid, Spanien",-4.1473949
40.416782,True,,,,,,NONE,0,"Madrid, Spanien",-3.703507
51.9622859,True,,,,,,NONE,0,der Gute,7.6563411
48.9559683,True,,,,,,NONE,0,"St. Georges in Nancy, Meurthe-et-Moselle, Lothringen, Frankreich",5.9870383
52.3189713,True,,,Germany,Europe,,DE,0,"Lehnin, Potsdam-Mittelmark, Brandenburg, Deutschland",12.7451673
52.0184929,True,,,,,,NONE,0,der Bär,8.4993031
52.6050782,True,,,Germany,Europe,,DE,0,"Stendal, Sachsen-Anhalt, Deutschland",11.8594279
51.3021704,True,,,,,,NONE,0,der Reiche,11.6582255
52.8398531,True,,,Germany,Europe,,DE,0,"St. Michaelis in Lüneburg, Niedersachsen, Deutschland",9.075962
53.3785518,True,,,,,,NONE,0,Ertheneburg,10.4965737
52.5359736,True,,,,,,NONE,0,Gnesen,17.595889
46.3484884,True,,,,,,NONE,0,Szekszárd,18.701663
46.2070459,True,,,,,,NONE,0,Bela I,16.2527288
48.1298877,True,,,,,,NONE,0,Wieselburg,15.1376585
48.1371079,True,,,Germany,Europe,,DE,0,"München, Bayern, Deutschland",11.5753822
51.2085526,True,,,,,,NONE,0,"Brügge, Westflandern, Belgien",3.226772
50.2246358,True,,,,,,NONE,0,der Schöne,8.6189642
42.343926,True,,,,,,NONE,0,"Burgos, Castilla-Leon, Spanien",-3.696977
41.3787291,True,,,,,,NONE,0,Aragonien,-0.7639373
41.55005,True,,,,,,NONE,0,Kastilien und Leon,-5.1387401
37.3886303,True,,,,,,NONE,0,"Sevilla, Andalusien, Spanien",-5.9953403
42.4406711,True,,,,,,NONE,0,"Santo Domingo de la Calzada, La Rioja, Spanien",-2.9536395
-32.5976089,True,,,,,,NONE,0,Valparaiso,-70.8529753
52.405617,True,,,,,,NONE,0,der Heilige,12.5622103
45.5662672,True,,,,,,NONE,0,"Chambéry, Savoie, Rhone-Alpes, Frankreich",5.9203636
45.7578137,True,,,,,,NONE,0,"Lyon, Rhone, Rhone-Alpes, Frankreich",4.8320114
45.5553827,True,,,,,,NONE,0,"Vercelli, Piemonte, Italien",8.3462837
37.8485797,True,,,,,,NONE,0,Bourbon,-94.8679591
44.8476352,True,,,,,,NONE,0,"Piacenza, Emilia-Romagna, Italien",9.6665313
43.7009358,True,,,,,,NONE,0,"Nizza,  Provence-Alpes-Côte d’Azur, Frankreich",7.2683912
44.0177639,True,,,,,,NONE,0,Lucca,10.45443
44.6952006,True,,,,,,NONE,0,"Parma, Emilia-Romagna, Italien",10.0979869
-22.7598445,True,,,,,,NONE,0,Ilona,44.3919244
44.04085,True,,,,,,NONE,0,Knin,16.199433
47.7782873,True,,,,,,NONE,0,Vác,19.1278294
47.1910169,True,,,,,,NONE,0,"Stuhlweißenburg, Fejer, Ungarn",18.410811
51.2451829,True,,,,,,NONE,0,"Bela II, der Blinde",11.6273629
46.4883447,True,,,,,,NONE,0,Tolna,18.5050005
52.2013668,True,,,Germany,Europe,,DE,0,"Schaumburg, Niedersachsen, Deutschland",9.1946912
53.1389753,True,,,Germany,Europe,,DE,0,"Oldenburg, Niedersachsen, Deutschland",8.2146017
48.621209,True,,,Germany,Europe,,DE,0,"Weil im Schönbuch, Böblingen, Baden-Württemberg, Deutschland",9.0609731
51.3649894,True,,,Germany,Europe,,DE,0,"Arolsen, Waldeck-Frankenberg, Hessen, Deutschland",9.0376388
51.3157833,True,,,Germany,Europe,,DE,0,"Kassel, Hessen, Deutschland",9.4978479
60.0,True,,,,,,NONE,0,"Tscherepowetz, Sibirien, Rußland",100.0
50.56761,True,,,Germany,Europe,,DE,0,"Meiningen, Schmalkalden-Meiningen, Thüringen, Deutschland",10.4153029
50.3119341,True,,,,,,NONE,0,"Tarcienne, Namur, Belgien",4.4983015
51.2295816,True,,,Germany,Europe,,DE,0,"Oberkassel, Düsseldorf, Nordrhein-Westfalen, Deutschland",6.7554498
51.936284,True,,,Germany,Europe,,DE,0,"Detmold, Lippe, Nordrhein-Westfalen, Deutschland",8.8791526
51.1029078,True,,,Germany,Europe,,DE,0,"Bad Wildungen, Waldeck-Frankenberg, Hessen, Deutschland",9.0940685
49.2531928,True,,,Germany,Europe,,DE,0,"Langenburg, Schwäbisch Hall, Baden-Württemberg, Deutschland",9.8477788
48.7610716,True,,,Germany,Europe,,DE,0,"Baden-Baden, Baden-Württemberg, Deutschland",8.239959
49.6351692,True,,,Germany,Europe,,DE,0,"Amorbach, Odenwald, Deutschland",9.2725516
49.4687239,True,,,Germany,Europe,,DE,0,"Dürkheim, Rheinland-Pfalz, Deutschland",8.1138978
48.0194346,True,,,,,,NONE,0,Fürst,12.7845258
,True,True,1767248500.6980867,,,,,0,Schloß Emichsburg bei Dürckheim,
49.6376,True,,,Germany,Europe,,DE,0,"Erbach, Odenwaldkreis, Hessen, Deutschland",9.013
50.2337297,True,,,Germany,Europe,,DE,0,"Tambach, Coburg, Bayern, Deutschland",10.8725639
48.5467319,True,,,Germany,Europe,,DE,0,"Ortenburg, Passau, Bayern, Deutschland",13.2262574
52.6137171,True,,,,,,NONE,0,Bevensen,9.4815446
50.2582226,True,,,Germany,Europe,,DE,0,"Coburg, Bayern, Deutschland",10.964561
50.0368122,True,,,Germany,Europe,,DE,0,"Bayerhof, Schweinfurt, Bayern, Deutschland",10.3677918
49.3637233,True,,,Germany,Europe,,DE,0,"Langenzell, Rhein-Neckar-Kreis, Baden-Württemberg, Deutschland",8.8392736
50.0499318,True,,,Germany,Europe,,DE,0,"Schweinfurt, Bayern, Deutschland",10.2335087
52.5173885,True,,,Germany,Europe,,DE,0,"Berlin, Deutschland",13.3951309
50.9440992,True,,,Germany,Europe,,DE,0,"Siebleben, Gotha, Thüringen, Deutschland",10.7449662
49.0068705,True,,,Germany,Europe,,DE,0,"Karlsruhe, Baden-Württemberg, Deutschland",8.4034195
50.9854597,True,,,Germany,Europe,,DE,0,"Wechselburg, Mittweida, Sachsen, Deutschland",12.9810458
50.1106444,True,,,Germany,Europe,,DE,0,"Frankfurt am Main, Hessen, Deutschland",8.6820917
49.7599825,True,,,Germany,Europe,,DE,0,"Wertheim, Main-Tauber-Kreis, Baden-Württemberg, Deutschland",9.5166598
51.3112589,True,,,,,,NONE,0,"Blankenberge, West-Vlaanderen, Belgien",3.1323429
49.7650552,True,,,Germany,Europe,,DE,0,"Rüdenhausen, Kitzingen, Bayern, Deutschland",10.3422916
49.8047323,True,,,,,,NONE,0,Remlingen,9.6946099
49.7410709,True,,,Germany,Europe,,DE,0,"Castell, Kitzingen, Bayern, Deutschland",10.3511276
54.2923797,True,,,Germany,Europe,,DE,0,"Lopshop, Dithmarschen, Schleswig-Holstein, Deutschland",9.2222781
53.2467081,True,,,Germany,Europe,,DE,0,"Rastede, Ammerland, Niedersachsen, Deutschland",8.201904
46.5218269,True,,,,,,NONE,0,"Lausanne, Waadt, Schweiz",6.6327025
52.0799838,True,,,,,,NONE,0,"Den Haag, Niederlande",4.3113461
52.5183402,True,,,,,,NONE,0,Heinrich,13.3929202
41.7037675,True,,,,,,NONE,0,"Costa Brava, Spanien",2.9415943
-36.852095,True,,,,,,NONE,0,"Takapoona, Auckland, Neuseeland",174.7631803
51.0493286,True,,,Germany,Europe,,DE,0,"Dresden, Sachsen, Deutschland",13.7381437
51.1263106,True,,,,,,NONE,0,"Breslau, Niederschlesien, Polen",16.9781963
54.0358356,True,,,,,,NONE,0,Marienburg,19.0368496
50.7920966,True,,,,,,NONE,0,Krippitz,17.1228549
50.8934714,True,,,Germany,Europe,,DE,0,"Koblenz, Altenburger Land, Thüringen, Deutschland",12.4736411
52.4009309,True,,,Germany,Europe,,DE,0,"Potsdam, Brandenburg, Deutschland",13.0591397
49.4892913,True,,,Germany,Europe,,DE,0,"Mannheim, Baden-Württemberg, Deutschland",8.4673098
41.2035193,True,,,,,,NONE,0,"Caserta, Kampanien, Italien",14.1168624
38.1112268,True,,,,,,NONE,0,"Palermo, Sizilien, Italien",13.3524434
41.7479605,True,,,,,,NONE,0,Albano,12.670204
49.9446345,True,,,Germany,Europe,,DE,0,"Bayreuth, Bayern, Deutschland",11.5743543
50.4871751,True,,,Germany,Europe,,DE,0,"Weilburg, Limburg-Weilburg, Hessen, Deutschland",8.2683416
49.6644306,True,,,Germany,Europe,,DE,0,"Kirchheimbolanden, Donnersbergkreis, Rheinland-Pfalz, Deutschland",8.0107385
50.1999412,True,,,Germany,Europe,,DE,0,"Bad Kissingen, Bayern, Deutschland",10.0767379
54.4288032,True,,,,,,NONE,0,Danzig,18.798327
53.9422672,True,,,Germany,Europe,,DE,0,"Bad Segeberg, Schleswig-Holstein, Deutschland",10.3137943
,True,True,1767248546.3192222,,,,,0,Dipl. Europasekretärin,
64.6863136,True,,,,,,NONE,0,"Carlenkow, Rußland",97.7453061
47.8131847,True,,,,,,NONE,0,"Wiener Neustadt, Niederösterreich, Österreich",16.2441166
48.4995693,True,,,,,,NONE,0,Langenau,10.1210951
47.3170111,True,,,,,,NONE,0,Langfuhr,8.7488188
51.9149172,True,,,,,,NONE,0,Hof Rosenburg,11.88555
47.7630935,True,,,,,,NONE,0,Bayrhof,10.306074
53.7599894,True,,,,,,NONE,0,Zahrensdorf,11.6745906
50.7197762,True,,,,,,NONE,0,Gwosdzian,18.5241071
47.6955467,True,,,,,,NONE,0,Wiese,7.838782
40.7268817,True,,,,,,NONE,0,"Neapel, Campanien, Italien",13.9095474
53.6755017,True,,,,,,NONE,0,Bellschwitz,19.2837289
9.4769042,True,,,,,,NONE,0,Tapian,125.4765516
53.3300229,True,,,Germany,Europe,,DE,0,"Ludwigslust, Mecklenburg-Vorpommern, Deutschland",11.4993644
50.4266327,True,,,Germany,Europe,,DE,0,"Hildburghausen, Thüringen, Deutschland",10.7300263
53.6288297,True,,,Germany,Europe,,DE,0,"Schwerin, Mecklenburg-Vorpommern, Deutschland",11.4148038
,True,True,1767248566.786656,,,,,0,Ratiboritz bei Böhmisch-Skalitz,
,True,True,1767248568.7609577,,,,,0,"Marienbad, Westböhmen",
52.2611037,True,,,Germany,Europe,,DE,0,"Bückeburg, Schaumburg, Niedersachsen, Deutschland",9.0488959
49.823792,True,,,Germany,Europe,,DE,0,"Minden, Bitburg-Prüm, Rheinland-Pfalz, Deutschland",6.4688309
51.9850503,True,,,Germany,Europe,,DE,0,"Bad Pyrmont, Hameln-Pyrmont, Niedersachsen, Deutschland",9.2434635
51.4747814,True,,,Germany,Europe,,DE,0,"Rhoden, Waldeck-Frankenberg, Hessen, Deutschland",9.0098014
43.7753495,True,,,,,,NONE,0,Mentona,7.5029213
50.9281717,True,,,Germany,Europe,,DE,0,"Jena, Thüringen, Deutschland",11.5879359
52.0114017,True,,,,,,NONE,0,"Neuwe Keerk, Delft, Südholland, Niederlande",4.35839
52.0907006,True,,,,,,NONE,0,"Utrecht, Niederlande",5.1215634
52.0114017,True,,,,,,NONE,0,"Newe Keerk, Delft",4.35839
50.3127741,True,,,,,,NONE,0,Oranien-Nassau,7.8018492
47.7234087,True,,,,,,NONE,0,Königin,14.4958239
41.9263991,True,,,,,,NONE,0,"Ajaccio, Korsika",8.7376029
48.8550597,True,,,,,,NONE,0,"Invalidendom, Paris",2.312543
-15.9654551,True,,,,,,NONE,0,St. Helena,-5.7025756
50.938361,True,,,Germany,Europe,,DE,0,"Köln, Nordrhein-Westfalen, Deutschland",6.959974
51.9625101,True,,,Germany,Europe,,DE,0,"Münster, Nordrhein-Westfalen, Deutschland",7.6251879
50.7206063,True,,,Germany,Europe,,DE,0,"Rudolstadt, Thüringen, Deutschland",11.3401985
20.8052225,True,,,Mexico,North America,,MX,0,"Querétaro, Mexico",-99.8837376
47.8105684,True,,,,,,NONE,0,"Siezenheim, Salzburg-Umgebung, Salzburg, Österreich",12.9854864
47.8195854,True,,,,,,NONE,0,"Kavaliershaus, Schloß Kleßheim, Salzburg, Österreich",12.9919623
50.0820384,True,,,Germany,Europe,,DE,0,"Wiesbaden, Hessen, Deutschland",8.2416556
54.2208531,True,,,,,,NONE,0,Lensahn,10.8859981
43.4714722,True,,,,,,NONE,0,"Pisa, Toskana, Italien",10.6797912
50.5250765,True,,,,,,NONE,0,"Olmütz, Mähren",7.9219061
48.8544425,True,,,,,,NONE,0,"Dôme des Invalides, Paris",2.3124831
48.1973277,True,,,,,,NONE,0,"Wien-Hütteldorf, Österreich",16.2612741
49.8916044,True,,,Germany,Europe,,DE,0,"Bamberg, Bayern, Deutschland",10.8868478
47.7074648,True,,,,,,NONE,0,Schloß Tegernsee,11.7571888
47.821114,True,,,,,,NONE,0,Max,-101.29877
36.7466763,True,,,,,,NONE,0,Jes,3.0727362
47.2223527,True,,,,,,NONE,0,"Schloß Waldstein, Steiermark, Österreich",15.2912802
48.1203262,True,,,,,,NONE,0,"Schoß Wallsee, Amstetten, Niederösterreich, Österreich",14.8752424
47.9016069,True,,,,,,NONE,0,"Altmünster, Oberösterreich",13.7652213
39.8107287,True,,,,,,NONE,0,Dr. med. h.c.,3.1150555
47.7099191,True,,,Germany,Europe,,DE,0,"Tegernsee, Miesbach, Bayern, Deutschland",11.7543337
59.4307366,True,,,,,,NONE,0,Luise,24.7339369
49.872775,True,,,Germany,Europe,,DE,0,"Darmstadt, Hessen, Deutschland",8.651177
48.3690341,True,,,Germany,Europe,,DE,0,"Augsburg, Bayern, Deutschland",10.8979522
46.3773929,True,,,,,,NONE,0,Schönstein,15.0459505
45.6771433,True,,,,,,NONE,0,Solza,9.4889369
49.900537,True,,,Germany,Europe,,DE,0,"Kloster Banz, Bamberg, Bayern, Deutschland",10.9099653
41.4140798,True,,,,,,NONE,0,Nené,19.7196481
49.0195333,True,,,Germany,Europe,,DE,0,"Regensburg, Bayern, Deutschland",12.0974869
47.6224766,True,,,Germany,Europe,,DE,0,"Wildbad Kreuth, Miesbach, Bayern, Deutschland",11.7423962
49.5714135,True,,,Germany,Europe,,DE,0,"Bronnbach an der Tauber, Main-Tauber-Kreis, Baden-Württemberg, Deutschland",9.6710459
50.8063763,True,,,,,,NONE,0,Marie José,4.3877632
41.8933203,True,,,,,,NONE,0,"Rom, Latium, Italien",12.4829321
29.3602829,True,,,,,,NONE,0,Spatz,-99.16084
46.603354,True,,,,,,NONE,0,"Neully, Dept Seine, Frankreich",1.8883335
52.5310214,True,,,England,Europe,,GB,0,"Belmont bei Wimbledon, England",-1.2649062
47.9466714,True,,,Germany,Europe,,DE,0,"Feldafing, Starnberg, Bayern, Deutschland",11.2905374
,True,True,1767248636.4807708,,,,,0,Schloß Biederstein,
48.536217,True,,,Germany,Europe,,DE,0,"Landshut, Bayern, Deutschland",12.1516551
49.3832919,True,,,Germany,Europe,,DE,0,"Schwetzingen, Rhein-Neckar-Kreis, Baden-Württemberg, Deutschland",8.5735135
50.1329585,True,,,,,,NONE,0,Kloster Banz,11.0008129
49.8916044,True,,,Germany,Europe,,DE,0,"Schloß Banz, Bamberg, Bayern, Deutschland",10.8868478
50.1995532,True,,,Germany,Europe,,DE,0,"Gelnhausen, Main-Kinzig-Kreis, Hessen, Deutschland",9.1713202
48.1582569,True,,,Germany,Europe,,DE,0,"Schloß Nymphenburg, München, Bayern, Deutschland",11.5032967
43.578027,True,,,,,,NONE,0,"Rochefort-sur-Mer, Guienne",5.4098335
45.4641943,True,,,,,,NONE,0,"Mailand, Lombardei, Italien",9.1896346
59.3096591,True,,,,,,NONE,0,Sophie,18.0863998
51.0386927,True,,,Germany,Europe,,DE,0,"Villa Wachwitz, Dresden, Sachsen, Deutschland",13.8304663
51.0126628,True,,,Germany,Europe,,DE,0,"Pillnitz, Stadt Dresden, Sachsen, Deutschland",13.8713801
51.1925072,True,,,,,,NONE,0,der Gerechte,14.0562899
50.6663106,True,,,,,,NONE,0,"Schloß Bouchout, Meise, Brabant Wallon, Belgien",4.5500074
49.2584434,True,,,,,,NONE,0,Rohrbach am Neckar,8.9010268
48.584614,True,,,,,,NONE,0,"Straßburg, Elsaß, Frankreich",7.7507127
50.4253235,True,,,Germany,Europe,,DE,0,"Hildburghausen, Hildburghausen, Thüringen, Deutschland",10.7174831
48.1562262,True,,,,,,NONE,0,Nymphenburg,11.4944564
47.9986851,True,,,Germany,Europe,,DE,0,"im Starnberger See bei Berg, Starnberg, Bayern, Deutschland",11.3410791
48.0943193,True,,,Germany,Europe,,DE,0,"Schloß Fürstenried, München, Bayern, Deutschland",11.4856571
40.8189733,True,,,,,,NONE,0,"Portici, Neapel, Kampanien, Italien",14.3387454
51.1592018,True,,,Germany,Europe,,DE,0,"Moritzburg, Meissen, Sachsen, Deutschland",13.6819406
50.0657936,True,,,,,,NONE,0,"Theresianischen Damenstift, Prag, Böhmen",14.417416
46.623943,True,,,,,,NONE,0,"Klagenfurt, Kärnten, Österreich",14.3075976
47.2654296,True,,,,,,NONE,0,"Innsbruck, Tirol, Österreich",11.3927685
48.25,True,,,,,,NONE,0,"Linz an der Donau, Oberösterreich, Österreich",14.0
44.858765,True,,,,,,NONE,0,Fontevivo,10.17518
45.7774551,True,,,,,,NONE,0,Ferrante,3.0819427
47.6094985,True,,,,,,NONE,0,"Bad Aussee, Liezen, Steiermark, Österreich",13.7835784
46.6899616,True,,,,,,NONE,0,"Meran, Bozen, Tirol, Österreich",11.1858184
51.3406321,True,,,Germany,Europe,,DE,0,"Leipzig, Sachsen, Deutschland",12.3747329
51.128251,True,,,,,,NONE,0,"Schloß Brandeis an der Elbe, Böhmen",10.6363712
9.0250198,True,,,,,,NONE,0,Luisa,-79.6142858
41.8233236,True,,,,,,NONE,0,"Poggio Imperiale, Foggia, Apulien, Italien",15.3654175
45.5177463,True,,,,,,NONE,0,"Neudorf, Banat",-87.6976182
51.8532155,True,,,Germany,Europe,,DE,0,"Hoym, Aschersleben-Stassfurt, Sachsen-Anhalt, Deutschland",11.5927566
47.4942216,True,,,,,,NONE,0,"Pest, Budapest, Ungarn",19.0529846
46.4984781,True,,,,,,NONE,0,"Bozen, Südtirol",11.3547399
49.8158683,True,,,,,,NONE,0,"Luxemburg, Luxemburg",6.1296751
46.7985624,True,,,,,,NONE,0,"Villa Pragins bei Nyon, Schweiz",8.2319736
50.8465573,True,,,,,,NONE,0,"Brüssel, Belgien",4.351697
48.0716032,True,,,Germany,Europe,,DE,0,"Inzigkofen, Sigmaringen, Baden-Württemberg, Deutschland",9.1759679
42.546527,True,,,,,,NONE,0,Capodimonte,11.904755
48.8640929,True,,,,,,NONE,0,"Boulogne-sur-Seine, Frankreich",2.2482579
50.6663106,True,,,,,,NONE,0,"Schloß Bélvèdere bei Laken, Brabant Wallon, Belgien",4.5500074
48.6336592,True,,,,,,NONE,0,Ellingen,6.8138618
42.0073493,True,,,,,,NONE,0,Dr. med.vet.,-93.6317474
15.850406,True,,,,,,NONE,0,San Angel,120.6443694
50.5312882,True,,,,,,NONE,0,"Beloeil, Hennegau, Belgien",3.6880111
49.68738,True,,,,,,NONE,0,"Betzdorf, Luxemburg",6.3507938
50.5130195,True,,,,,,NONE,0,"Casteau, Belgien",4.0031319
50.6663106,True,,,,,,NONE,0,"Brugge, Brabant, Wallonien, Belgien",4.5500074
48.2405833,True,,,,,,NONE,0,"Pähl, Oberbayern",11.9699152
59.91032,True,,,,,,NONE,0,"Oranienbaum, Rußland",29.776194
48.0869139,True,,,Germany,Europe,,DE,0,"Villa Amsee, Sigmaringen, Baden-Württemberg, Deutschland",9.2165039
53.9306628,True,,,Germany,Europe,,DE,0,"Teplitz, Nordwestmecklenburg, Mecklenburg-Vorpommern, Deutschland",11.710826
,True,True,1767248715.3257625,,,,,0,Gräfin von Wernberg,
47.8280984,True,,,Germany,Europe,,DE,0,"Schloß Wildenwart, Rosenheim, Bayern, Deutschland",12.3117596
47.9185855,True,,,,,,NONE,0,"Gmunden, Oberösterreich, Österreich",13.8003048
51.1469694,True,,,,,,NONE,0,"Schloß Sibyllenort, Oels, Breslau, Niederschlesien",17.2804047
47.6975452,True,,,,,,NONE,0,"Reichenau an der Rax, Neunkirchen, Niederösterreich, Österreich",15.838266
47.1392862,True,,,Liechtenstein,Europe,,LI,0,"Vaduz, Liechtenstein",9.5227962
46.7893439,True,,,,,,NONE,0,"Hollenegg, Deutschlandsberg, Steiermark, Österreich",15.2110726
51.128251,True,,,,,,NONE,0,"Konopischt, Böhmen",10.6363712
48.2829292,True,,,,,,NONE,0,Thannhausen,10.4682347
49.9752749,True,,,,,,NONE,0,Ing.,8.0547274
49.4704113,True,,,Germany,Europe,,DE,0,"Waldsee, Ludwigshafen, Rheinland-Pfalz, Deutschland",8.4381568
47.5329334,True,,,,,,NONE,0,"Radmer, Leoben, Steiermark, Österreich",14.7522294
46.6688778,True,,,,,,NONE,0,"Obermais, Meran, Südtirol",11.1739173
49.343665,True,,,,,,NONE,0,"Dr. iur. h.c., Dr. Phil. h.c.",-124.7548667
46.0050102,True,,,,,,NONE,0,"Lugano, Tessin, Schweiz",8.9520281
48.0255094,True,,,,,,NONE,0,"Bruck an der Leitha, Niederösterreich, Österreich",16.7790041
51.2254018,True,,,Germany,Europe,,DE,0,"Düsseldorf, Nordrhein-Westfalen, Deutschland",6.7763137
53.248706,True,,,Germany,Europe,,DE,0,"Lüneburg, Niedersachsen, Deutschland",10.407855
51.0534998,True,,,Germany,Europe,,DE,0,"Hofkirche, Dresden, Sachsen, Deutschland",13.7373501
48.1699919,True,,,,,,NONE,0,"Schloß Ebersdorf, Wien-Simmering, Österreich",16.4196255
52.3155557,True,,,,,,NONE,0,Wittelsbach,8.6640311
39.9002632,True,,,,,,NONE,0,Teresa,-0.6577111
-22.9110137,True,,,,,,NONE,0,"Rio de Janeiro, Brasilien",-43.2093727
45.4600167,True,,,,,,NONE,0,"Monza, Mailand, Lombardei, Italien",9.1836491
45.4424977,True,,,,,,NONE,0,"Verona, Venezien, Italien",10.9857377
35.2272086,True,,,,,,NONE,0,Charlotte,-80.8430827
48.1911162,True,,,,,,NONE,0,"Wien-Hietzing, Österreich",16.2834277
,True,True,1767248749.9011624,,,,,0,"k.u.k. Geheimer Rat, Kämmerer und Obersthofmarschall",
48.2817813,True,,,,,,NONE,0,"St. Magarethen am Moos, Niederösterreich",15.7632457
48.8035403,True,,,,,,NONE,0,"Versailles, Yvelines, Ile-de-France, Frankreich",2.1266886
-20.6596107,True,,,,,,NONE,0,"Queluz, Brasilien",-43.785743
47.2211216,True,,,,,,NONE,0,"Brennbichl, Imst, Tirol, Österreich",10.744152
45.9181327,True,,,,,,NONE,0,"Arco, Südtirol",10.8860953
50.5250765,True,,,,,,NONE,0,"Groß-Seelowitz, Mähren",7.9219061
